,alpha,beta,delta_m,lam,lamb,mmin,mpp,mu_chi,mu_spin,sigma_chi,sigma_spin,sigpp,xi_spin
1729,3.7483215,0.52044225,7.819895,0.01756252,4.8546124,4.4680405,32.34174,0.2799655,0.07851231,0.20742746,0.20678806,4.5675845,0.8743786
1730,3.9267406,1.6847486,4.3408833,0.017047826,4.7982674,5.412306,35.31773,0.104762845,0.17119241,0.22833893,0.21921566,1.8301339,0.8776279
1731,3.6924677,2.1304107,4.9602966,0.02652222,4.00305,5.3108616,31.263983,0.10172297,0.18326902,0.37135163,0.2780761,6.164699,0.62414587
1732,3.8687696,0.93727446,3.8576367,0.028877592,4.28915,5.4438314,32.732407,0.11336607,0.18318844,0.3073604,0.31955728,3.3145409,0.9187391
1733,3.8502607,0.87275696,3.711185,0.02521771,4.267744,5.730344,34.450245,0.10470245,0.16214776,0.2783703,0.32405284,3.9505389,0.896377
1734,3.6135178,0.46615434,6.445592,0.019103134,3.9366512,4.2746086,32.661602,0.127953,0.076472044,0.28297046,0.29524365,5.051742,0.86995363
1735,3.5981436,1.9897058,3.4178834,0.018242845,4.362175,5.6705866,33.465477,0.10665304,0.13065696,0.29099953,0.3430711,1.9645963,0.84219986
1736,3.606317,0.8036096,4.8584123,0.03150538,3.4207134,5.2086554,34.510265,0.10724865,0.13932323,0.26336727,0.3085231,3.7824244,0.87431663
1737,3.6069508,0.36111498,5.098256,0.018762888,3.657381,4.8759212,34.521774,0.124711424,0.17243218,0.33991957,0.22681122,2.173931,0.75010556
1738,3.6902285,0.12781048,5.206147,0.016686691,3.5451717,4.994632,34.303345,0.118740365,0.1737777,0.3477813,0.2279315,2.107191,0.5784292
1739,3.8900976,1.2904878,5.463648,0.010993037,5.1234646,4.2480135,31.334663,0.177097,0.08417523,0.21814561,0.2414662,3.140477,0.9405605
1740,4.341241,0.30202913,4.2563176,0.010357409,5.560107,5.354432,34.1977,0.12486242,0.1789552,0.33694595,0.4551602,1.9462384,0.9449093
1741,3.6654882,1.2486291,6.783951,0.01616824,4.029683,4.1734962,32.955498,0.17619638,0.064266324,0.18427885,0.2144623,3.1245449,0.71070004
1742,3.867293,1.2361233,3.9759712,0.02294783,4.8209047,5.386774,34.69585,0.2563658,0.11314571,0.18106537,0.27132672,2.8195083,0.8363366
1743,3.4427142,0.65885615,4.9304905,0.025931722,4.147888,5.208674,34.21838,0.25550935,0.2185309,0.15305528,0.21234621,4.3589506,0.8358326
1744,3.653142,0.8134928,4.4833555,0.019128729,4.6127415,4.9142957,34.315865,0.19650279,0.087264776,0.14616442,0.5214935,2.208714,0.83636695
1745,3.999117,0.6245351,5.2093015,0.029229395,4.541069,5.4117193,31.945507,0.1694881,0.19710016,0.18530071,0.2140042,5.247236,0.88381666
1746,3.9113088,1.0673456,4.991929,0.030160496,4.1228666,5.6945143,32.251106,0.1893473,0.17800403,0.20061675,0.2266209,3.276514,0.9130897
1747,3.5496101,0.5821724,3.336474,0.032850355,4.9337244,5.458628,32.588177,0.15799314,0.093550086,0.25491977,0.47338247,4.2925644,0.7837784
1748,3.5334706,0.80295277,2.2728329,0.042431455,4.7242603,5.425229,32.180016,0.1300255,0.121848464,0.31432554,0.63619715,3.8779807,0.9081907
1749,3.7177982,-0.46543026,6.0929127,0.020370679,4.9779224,4.419407,34.827484,0.14509419,0.14944601,0.22371316,0.23474161,4.191291,0.8915517
1750,3.4913936,0.018542528,5.908226,0.017394727,5.2085476,3.9711275,32.74749,0.1717329,0.142061,0.30248734,0.46688855,3.3811154,0.932695
1751,3.9085045,1.3417568,7.050337,0.02109873,3.5483732,4.637205,31.884094,0.11897305,0.24122965,0.23716539,0.22734088,4.512953,0.5691649
1752,3.7719097,0.7658684,5.7173176,0.0100622,5.1810255,4.7183127,35.11223,0.12678213,0.19891226,0.27972373,0.22674066,3.039322,0.43607876
1753,4.0657225,0.7606952,5.9801645,0.014938066,5.2636967,4.900984,32.874535,0.17305335,0.14428258,0.24251711,0.22560953,4.135789,0.9647737
1754,3.5717764,0.6405096,3.6355247,0.038807847,4.1494637,5.7390738,32.96188,0.118348025,0.14921224,0.2524553,0.29217273,3.1051657,0.8192099
1755,3.280446,-0.10490537,3.5916567,0.05027472,4.372491,5.724617,33.067436,0.17293979,0.11256814,0.21579593,0.3058082,3.7204168,0.9031522
1756,3.2145252,-0.26140583,3.224737,0.06783584,3.734065,5.3199253,32.633392,0.12511669,0.24205601,0.2899907,0.41121495,4.9767866,0.9002224
1757,4.1321955,1.3192599,5.0285177,0.008233449,5.121208,5.443283,34.552345,0.20359209,0.086729765,0.18520871,0.21621004,2.5704432,0.8360137
1758,3.1775322,-0.15453923,4.632829,0.03412852,3.6377907,5.145315,32.17218,0.12988319,0.15204597,0.28914374,0.41950232,4.9456997,0.9146879
1759,3.5762382,0.7377784,5.0056953,0.019802857,4.171335,5.227554,35.021015,0.114775136,0.05260396,0.29380393,0.26686656,1.7133985,0.9597807
1760,3.6504645,0.694273,4.3710823,0.022414165,4.9003706,5.236985,33.550884,0.11112001,0.14088643,0.27174604,0.26983482,6.5038567,0.80932426
1761,3.729621,0.5466454,8.1841545,0.0055099376,4.64468,3.6326535,35.96633,0.2023535,0.10271883,0.23191476,0.29746348,1.2556604,0.97650576
1762,4.1848707,1.9379439,4.317508,0.019975698,4.9206457,5.693426,34.49313,0.14314127,0.084224224,0.29418838,0.2523888,5.266472,0.66781074
1763,3.597475,-0.14285219,6.65298,0.016105557,4.176714,4.7043076,35.50705,0.17225644,0.12074196,0.22390491,0.28281114,1.1129107,0.96397024
1764,4.5390415,1.7549102,4.431362,0.04157189,5.010854,5.728239,24.646618,0.14236718,0.10399914,0.31024063,0.2983076,9.530064,0.7442033
1765,4.3711805,1.9839618,6.142203,0.019196022,4.737072,5.0017576,25.83311,0.11046722,0.1142205,0.29016286,0.27416456,9.94608,0.81149083
1766,3.6727538,0.50472236,7.7692013,0.012885673,4.393445,3.3122735,28.483067,0.10828436,0.14865232,0.2978623,0.21881232,9.2680435,0.7885213
1767,3.7949395,1.0098672,7.843712,0.01674278,4.6792507,3.8322716,27.653225,0.31941566,0.0894835,0.23608273,0.24763435,7.9812737,0.8088156
1768,3.918054,0.6047814,3.288661,0.058188416,4.427971,5.663516,28.335594,0.10829334,0.09356403,0.2367298,0.36782944,9.808609,0.8207098
1769,3.8427286,0.9049525,3.6266332,0.028806323,4.7658052,5.6014576,28.420887,0.10984673,0.10716331,0.26734817,0.31753644,8.839584,0.8915073
1770,3.7648587,0.29458976,5.289237,0.06806113,4.121748,5.4209423,28.269209,0.11293497,0.07117307,0.29061455,0.260076,9.343484,0.88170815
1771,3.7123108,0.5187235,3.0110059,0.059361067,3.7292862,5.695245,30.032166,0.12540622,0.10715592,0.25482982,0.24472938,9.669628,0.7642177
1772,4.435851,0.64893603,6.981226,0.011232823,5.1119432,4.3746395,30.790283,0.24120307,0.21998322,0.22064497,0.40317202,7.306675,0.816532
1773,3.4848437,0.20915103,3.8656802,0.04650609,3.4520493,5.855255,34.373802,0.100950114,0.05567491,0.31854567,0.3280713,1.6905482,0.87478894
1774,3.6195946,2.5216756,3.0669565,0.016743423,4.0790854,5.5598173,33.401352,0.103062734,0.1641165,0.26725844,0.2332784,3.365796,0.96751696
1775,3.748232,2.754519,2.4419591,0.017391108,3.845955,5.403694,32.79236,0.10378028,0.17481434,0.26087976,0.22942835,2.6984518,0.92886853
1776,3.8033733,0.99068666,4.171707,0.026999716,4.373826,5.9256673,31.920536,0.19293883,0.06793451,0.33093807,0.21821085,3.4884682,0.67786676
1777,3.750904,1.0615027,4.1222916,0.027333764,4.502285,5.899458,32.80848,0.16552356,0.06792104,0.31311384,0.2223778,4.0040083,0.7965742
1778,4.0158176,1.9624314,3.74427,0.01500404,4.9953175,5.8030634,34.176125,0.13786462,0.0976814,0.23995468,0.25485224,2.2496328,0.83976823
1779,3.9097924,0.4594791,3.9818826,0.029285617,5.0036373,5.7842083,30.851267,0.15485908,0.12260282,0.3325419,0.26359016,5.2271047,0.77950275
1780,3.47785,0.46159935,5.3168316,0.03243241,4.5466557,4.726204,27.50477,0.14840275,0.16279519,0.25797498,0.25631157,8.371878,0.8511512
1781,3.900012,1.1047485,4.462479,0.006358423,4.545288,5.4979887,34.04501,0.1247388,0.08896732,0.32496208,0.2880484,1.5299356,0.92610365
1782,3.942789,1.5023334,4.889191,0.020621818,5.0791254,5.3691854,32.629395,0.17146674,0.19161236,0.2495332,0.3794029,1.1861932,0.9040104
1783,4.0427,1.6074202,5.5412016,0.01086091,4.438586,5.771986,34.23264,0.13536437,0.12087524,0.23765233,0.2284847,1.6420641,0.8324798
1784,3.3462787,1.5748944,3.975897,0.04465676,3.7608624,5.5211735,31.000086,0.18408671,0.098516464,0.30172506,0.35357022,5.822742,0.7963266
1785,3.7759385,1.0480149,3.4623666,0.039570805,4.478195,5.7567477,30.754932,0.12943523,0.133847,0.24835262,0.28069204,6.4327354,0.87175107
1786,4.0255327,1.1180425,4.2696924,0.02992338,4.392481,5.746709,31.01934,0.12867515,0.0908643,0.23405585,0.40055,7.5891657,0.8304396
1787,3.7397466,0.14197397,5.919447,0.024350423,5.0108433,4.9358354,33.106213,0.10992648,0.16376698,0.2018242,0.28766185,1.362035,0.76016337
1788,3.7397466,0.14197397,5.919447,0.024350423,5.0108433,4.9358354,33.106213,0.10992648,0.16376698,0.2018242,0.28766185,1.362035,0.76016337
1789,3.9981542,1.6810749,5.168126,0.016433828,4.669276,5.080572,32.177475,0.11696377,0.10387504,0.32743296,0.4036821,6.345666,0.91499317
1790,3.694388,-0.037410975,4.8904996,0.029304605,4.260215,5.294593,32.88326,0.27037576,-0.0120841265,0.1697911,0.35294232,3.227696,0.73001224
1791,3.9532905,0.18087792,5.4718943,0.013704525,4.7196884,5.045002,34.341286,0.1717073,0.19348574,0.28887263,0.43221664,2.679121,0.93556654
1792,4.088423,0.63397884,4.3891416,0.020923138,5.13542,5.5816526,29.769901,0.116321914,0.034744263,0.23388937,0.21408577,6.9675655,0.72726315
1793,3.5455604,1.4361129,3.6919494,0.05125266,4.2162952,5.333595,28.015982,0.16335943,0.19457352,0.260217,0.29267284,6.8609934,0.98861176
1794,3.6190405,-0.0040510893,4.4940886,0.031359244,4.2558594,5.3870115,30.49506,0.14377114,0.0857923,0.21899249,0.3408746,7.2282114,0.9667641
1795,4.090968,1.7284255,5.003003,0.023425054,4.29749,5.60427,29.235357,0.14921644,0.15757799,0.3023684,0.2745731,5.7916574,0.7208292
1796,3.6667666,2.737638,5.495242,0.015376564,3.6649904,4.501226,32.231453,0.1564197,0.20514023,0.2529436,0.2921492,4.840275,0.914125
1797,3.9803948,1.2253308,7.006092,0.00861036,4.862591,4.1419134,33.64116,0.14935923,0.08305609,0.23574719,0.34190202,3.8688135,0.84310514
1798,3.9389358,0.62493277,7.9424477,0.0061210054,5.2290163,4.3698363,34.555283,0.1802051,0.17541373,0.266601,0.2559684,2.070556,0.9894021
1799,3.8345351,0.122323036,7.025106,0.0062150336,5.391656,3.5472436,33.818336,0.17482616,0.18723881,0.27119598,0.26203144,3.2732625,0.996624
1800,3.863903,-0.10108566,8.482521,0.010430558,5.134104,4.4276276,34.843925,0.17543197,0.091034055,0.25679633,0.34398037,1.7604126,0.9964077
1801,3.819755,-0.008428335,8.159887,0.011703979,5.0767946,4.506029,32.91745,0.14891227,0.08314335,0.3183287,0.3796388,1.4137388,0.99345547
1802,3.8484778,1.8600771,8.026005,0.011462391,4.602313,4.5635395,33.627518,0.12519503,0.19267774,0.2956755,0.35675347,1.5908918,0.5417648
1803,3.5017276,1.4127357,5.6666765,0.013807267,4.0348206,4.6035357,31.848003,0.11032167,0.19825482,0.39718157,0.32336336,3.2722275,0.9129693
1804,3.5608788,1.172416,3.924973,0.046550214,3.1250496,5.7288294,34.423496,0.10865287,0.08133018,0.21271935,0.3296781,2.8018837,0.98493075
1805,3.366311,1.2387276,4.080329,0.041992027,3.0360136,5.672361,34.01382,0.106053755,0.08330572,0.21809839,0.3182212,2.718466,0.99094206
1806,4.2919207,1.7323656,6.6851707,0.007610521,5.2319,4.991444,34.41136,0.10507489,0.18596983,0.2182504,0.25542217,2.6159873,0.8664619
1807,4.0461264,2.7514048,6.0154495,0.0076145525,6.02388,4.9913855,32.792595,0.1083669,0.18676615,0.204188,0.3141628,2.4678261,0.87960386
1808,4.362726,1.4550152,6.2944956,0.0075330217,4.9832582,4.7726097,32.060787,0.115869805,0.18645906,0.2630331,0.3189566,4.548774,0.9176342
1809,4.212631,2.1971993,7.8238487,0.004755394,5.3890686,4.4802113,32.933193,0.16553652,0.13345289,0.27943227,0.50034726,2.9815764,0.86419004
1810,4.3279133,3.7851,6.8646746,0.0026204563,5.4759083,4.527235,32.986275,0.11044766,0.16429043,0.2625748,0.25104085,1.190052,0.91581106
1811,4.28953,4.371857,5.6756186,0.0037215122,5.5478153,4.711558,33.27876,0.12775695,0.17123342,0.337955,0.41951972,1.4480335,0.8679001
1812,3.5333142,3.39252,4.3443575,0.0501526,2.9936552,5.658534,32.9757,0.22066005,0.094916105,0.24310926,0.23372632,2.9357433,0.9090688
1813,3.9449267,-0.16970646,3.8080363,0.02445948,5.8397245,5.7993054,34.71167,0.10737845,0.1921426,0.33134836,0.37423122,1.9909247,0.79926866
1814,3.8973885,-0.29108024,3.6305757,0.015728582,5.9133015,5.883066,33.95849,0.102636464,0.15909708,0.27153823,0.2457578,3.8596807,0.7661629
1815,3.5774293,2.641994,4.3967156,0.025070803,3.6107244,5.0487432,32.889656,0.17489126,0.11384404,0.21826987,0.45633465,1.1438366,0.9274539
1816,3.8330398,-0.32994258,5.195967,0.013997789,5.076227,5.2438874,34.224274,0.1959793,0.18295419,0.21144491,0.21623312,1.3530959,0.8767374
1817,3.728486,0.6478305,7.7125244,0.009298321,5.1647863,3.6915812,34.604523,0.13819316,0.120155096,0.2662077,0.4208364,2.6796412,0.82463056
1818,3.7738194,1.7274294,2.5103083,0.026214242,4.9367027,5.7079725,31.77061,0.15034294,0.14742911,0.2457996,0.2473282,3.781457,0.87765115
1819,3.8018212,0.57434344,3.204637,0.023036525,4.103059,5.887576,35.249615,0.15497118,0.11912656,0.19048429,0.37333065,2.7090478,0.8183621
1820,4.0929985,0.9079225,4.1442122,0.027560413,4.6867323,5.808558,33.257126,0.21278495,0.06826198,0.24854746,0.2835475,3.1797419,0.9574681
1821,3.8067985,1.260052,3.898595,0.01394058,4.5469294,5.648532,33.829834,0.18759105,0.09779668,0.19340476,0.3192339,3.0547743,0.92463607
1822,3.3449721,0.17918897,5.7194953,0.022670772,4.301895,4.2851696,34.580826,0.11481907,0.16373265,0.30105126,0.30520475,3.9133363,0.8188326
1823,3.1064348,0.015091896,6.3973894,0.021232195,4.494296,4.522772,32.90422,0.11572242,0.17220926,0.35092586,0.272376,4.030983,0.713428
1824,3.8812118,0.339262,4.8108625,0.013691964,4.6052656,5.785633,33.937126,0.12984848,0.23785424,0.216265,0.26126236,1.8249713,0.667222
1825,3.856421,0.4389372,4.3165674,0.02284744,4.7174683,5.1268606,34.584053,0.16820244,0.17159355,0.22093491,0.52819425,1.3870122,0.9329654
1826,3.696764,1.1935451,4.3674355,0.02306167,4.250307,5.85579,33.833984,0.14439249,0.06192577,0.27463734,0.21243313,1.243167,0.7667987
1827,3.7932448,1.0054097,4.553462,0.011621218,5.094101,5.4490366,32.811157,0.10665798,0.2615652,0.2868834,0.4934944,1.4129136,0.93114644
1828,3.7971587,1.1357124,5.074669,0.014567833,4.63216,5.706215,34.56588,0.21581496,0.0071042776,0.21237461,0.21493259,1.8151646,0.7213068
1829,3.6242027,1.1371031,3.9182215,0.01621589,4.0792704,5.582122,32.77494,0.13001066,0.034025192,0.18626812,0.24488069,1.3124171,0.88235563
1830,4.2834625,0.45208,5.522931,0.0121448245,5.4036856,4.6122317,32.0864,0.15178537,0.20546162,0.35029906,0.33780855,6.381463,0.8545952
1831,3.3986287,0.96769094,3.3605347,0.044764414,3.8171673,5.708023,31.675919,0.22738624,0.030219913,0.18746282,0.32482666,6.2539153,0.77224714
1832,3.7303424,-0.49625492,4.464519,0.033678573,5.9138002,5.540328,31.57792,0.13599163,0.17214191,0.32694608,0.27704516,5.0185213,0.89657515
1833,3.6591873,-0.28008997,4.2709017,0.028226553,5.32176,5.377234,31.508404,0.25821796,0.11683524,0.27177793,0.30819857,4.557184,0.85648793
1834,3.5585523,0.52408266,4.6008496,0.020649914,4.5147877,5.659785,35.79832,0.1035852,0.13355613,0.2378129,0.3178859,2.231782,0.76400274
1835,3.9394517,0.7995131,4.0438914,0.027501086,4.137727,5.4212027,32.616096,0.14587452,0.11356521,0.21607736,0.39019173,6.018178,0.9992317
1836,4.0302277,1.178072,4.4202986,0.02798578,4.383239,5.7840405,32.21837,0.114996254,0.09633386,0.26595274,0.2901194,2.7991045,0.99904734
1837,3.6800594,1.7130873,3.1543903,0.035134938,4.567356,5.740286,31.914885,0.117229216,0.071875334,0.28487998,0.5113666,6.429259,0.9992082
1838,3.513235,0.5073066,3.950819,0.04408931,3.1563807,5.8425694,33.281906,0.2068935,0.1257081,0.28039566,0.2544526,2.6499462,0.9746801
1839,3.7873802,1.326818,3.3039432,0.018369462,5.052063,5.750929,32.32733,0.13449459,0.084050775,0.19916034,0.39017272,2.3067834,0.88500327
1840,3.8894057,1.3861794,3.5807953,0.036037482,3.6951551,5.8686867,32.36293,0.117301546,0.19502068,0.38829088,0.2454235,5.200306,0.7675478
1841,3.6431298,0.18412828,3.7672043,0.022086186,4.380232,5.2515583,34.93834,0.11104376,0.07334399,0.20594102,0.22259018,1.2852623,0.777865
1842,3.2194085,0.39380836,2.6189847,0.024029775,3.310606,5.870615,33.937695,0.11593807,0.23958862,0.29834276,0.40083885,1.3441467,0.9993494
1843,3.581194,1.5230896,3.2893782,0.015580524,4.4023323,5.9880366,34.161247,0.23668507,0.00295043,0.24005812,0.35543013,1.9950423,0.51684684
1844,3.7606716,0.46512938,3.4167101,0.031772446,4.498207,5.972082,34.104336,0.110106,-0.025135994,0.28993934,0.24148685,1.5625304,0.8261861
1845,3.8472147,0.56365275,7.1688185,0.021104475,4.633608,4.82006,31.511919,0.12244551,0.27339685,0.25249532,0.275713,5.5954657,0.9386823
1846,3.6377506,1.4908686,7.8900204,0.008278536,4.3961697,3.4277797,31.76569,0.16316739,0.024333239,0.29327554,0.35079312,4.0939994,0.7636491
1847,3.9842763,0.49538398,7.8161736,0.0047446233,6.17,4.322936,33.35312,0.13296707,-0.040638626,0.25605604,0.3216957,2.551313,0.711922
1848,3.7486434,1.3653474,3.052905,0.03167586,3.6377296,5.7277784,33.21807,0.13986096,0.22636521,0.29359892,0.2496163,2.8911653,0.98265797
1849,3.7363114,-0.13396442,6.4484854,0.016373247,4.7351475,4.608778,33.511055,0.113637775,-0.010950208,0.27145883,0.20548886,3.6909833,0.4033893
1850,3.7447762,-0.051633835,5.9515424,0.014406093,4.8873825,4.658018,33.270782,0.1142706,0.010138631,0.27469102,0.20727947,3.451239,0.55033696
1851,3.8392153,1.9303167,4.251832,0.022253761,4.5252237,5.6378603,33.613342,0.10111048,0.03767264,0.3643034,0.4750737,2.2245274,0.813925
1852,3.7884927,0.4967754,4.1166263,0.02340298,4.5091734,5.619521,31.514446,0.10792015,0.12255967,0.32447642,0.28566787,6.5502286,0.7516352
1853,3.771799,0.2988596,5.095105,0.030681944,4.647352,5.315771,34.082848,0.106093675,0.09029782,0.30708256,0.27704906,4.082298,0.78456783
1854,3.579751,-0.25240827,6.0433054,0.02126104,4.304205,4.947137,34.03462,0.10838449,0.10217416,0.30378363,0.36200136,3.8068945,0.90542877
1855,4.033782,1.6795797,4.381362,0.01055487,4.701214,5.597371,33.404808,0.14781523,0.11416364,0.22215803,0.29298204,3.0857534,0.74287045
1856,3.7945495,0.37305617,5.1810794,0.011165715,5.584159,4.9069366,32.182644,0.13498032,0.112149954,0.27442917,0.3319381,3.945439,0.9505751
1857,3.8997898,0.68437123,6.1971064,0.014367446,5.322715,4.818883,33.841015,0.11321503,0.083393216,0.25981832,0.34734988,2.4610462,0.8441636
1858,3.6481938,1.2856467,4.244874,0.028145058,4.446018,5.052594,32.055008,0.12266502,0.15188742,0.29927146,0.24005596,3.7167592,0.9548829
1859,3.4270535,0.7198422,3.8127944,0.027725618,4.621911,5.557457,34.656204,0.1575334,0.12469983,0.21885657,0.683011,2.5241475,0.774968
1860,4.1417494,1.1416905,8.20203,0.011503756,5.06584,4.2884455,32.19227,0.12780261,0.14061046,0.32269484,0.29513967,5.1385922,0.88625264
1861,3.479434,0.42301607,7.521522,0.008835547,4.3909454,3.2699556,34.51962,0.17283392,0.13681352,0.20154597,0.41373706,2.0958447,0.9543433
1862,3.7434812,0.7344103,7.655567,0.009728802,4.846081,4.3305097,31.905975,0.1443493,0.19735777,0.20913841,0.32331768,3.5918467,0.8986042
1863,4.315584,2.1344466,4.589062,0.012748014,5.002981,5.657235,32.234337,0.18089226,0.15798223,0.20050952,0.39965886,4.6550064,0.90529644
1864,3.5719042,-0.30814767,7.9194555,0.010745822,4.9845123,4.1806993,32.78947,0.13103344,0.12483132,0.35268226,0.25437698,2.5174415,0.9462884
1865,3.5367184,-0.2288233,7.174477,0.010651898,4.94005,3.5938025,32.832565,0.119473085,0.10807955,0.35474244,0.30772132,1.9124954,0.95854896
1866,3.6152558,-0.6219946,8.104755,0.011618052,4.8554077,4.211007,34.60544,0.10558348,0.072992206,0.3601806,0.30985028,1.6451781,0.92975473
1867,3.6564302,0.21886754,7.054229,0.010355517,5.1548395,4.177271,33.731056,0.13109533,0.1892891,0.26828644,0.29104102,4.280903,0.8468547
1868,3.9145112,1.5955424,5.3423643,0.011818705,4.692604,4.957513,33.65305,0.28066683,0.08270705,0.16243319,0.40279764,1.7698234,0.9303982
1869,3.5737271,-0.1883353,5.840125,0.017049232,4.555208,4.458478,34.762943,0.19887292,0.17146552,0.21791124,0.2618282,2.015303,0.7501512
1870,3.6959152,1.091409,4.6673536,0.015644046,4.7441654,5.4112825,34.08572,0.16044341,0.17559302,0.21876171,0.26087087,1.6234791,0.72927105
1871,3.7270508,1.0662906,4.643571,0.020944245,4.4388905,5.716841,33.790203,0.17835286,0.1474359,0.28791082,0.3464687,2.7865565,0.9110987
1872,3.7229834,1.0824227,3.681987,0.0249644,4.427616,5.5524216,34.305836,0.1478502,0.1494317,0.2854757,0.3097252,2.5806336,0.90210456
1873,3.6443844,0.46240115,5.1675653,0.022314865,4.750098,4.9054317,33.499935,0.11629975,0.08436775,0.2731093,0.34973896,3.6234672,0.88658834
1874,3.5049624,-0.12842762,5.767852,0.026444042,4.34597,5.105505,33.91603,0.15499537,0.10159981,0.3212775,0.36781883,3.2154489,0.9817384
1875,3.693234,0.7404454,6.3602047,0.011890554,4.406618,4.1209097,34.00679,0.1470152,0.10171974,0.22649252,0.21322142,1.947752,0.69330436
